normalized_title	original_title	identifier	path
tsmc equipment demand reportedly jumps 90 in just over half a year substrate capacity faces ai squeeze	TSMC Equipment Demand Reportedly Jumps 90% in Just Over Half a Year; Substrate Capacity Faces AI Squeeze	https://www.trendforce.com/news/2026/09/03/news-tsmc-equipment-demand-reportedly-jumps-90-in-just-over-half-a-year-substrate-capacity-faces-ai-squeeze/	raw/articles/2026-09-03_trendforce_tsmc-equipment-demand-90pct-substrate-squeeze.md
chip industry week in review 154	Chip Industry Week In Review #154	https://semiengineering.com/chip-industry-week-in-review-154/	raw/articles/2026-09-04_semieng_chip-week-154-india-semicon-heterogeneous-hbm.md
tsmc says panel packaging won t replace cowos anytime soon for the largest future ai processors wafer level tech can scale to 58 massive dies in one package	TSMC says panel packaging won't replace CoWoS anytime soon for the largest future AI processors — wafer-level tech can scale to 58 massive dies in one package	https://www.tomshardware.com/tech-industry/semiconductors/tsmc-says-panel-packaging-wont-replace-cowos-anytime-soon-for-the-largest-future-ai-processors-wafer-level-tech-can-scale-to-58-massive-dies-in-one-package	raw/articles/2026-09-04_tomshardware_tsmc-panel-packaging-wont-replace-cowos-58-dies.md
micron reportedly to add 60k hbm wafers m reaching 100k by year end to narrow gap with rivals	Micron Reportedly to Add 60K HBM Wafers/M, Reaching 100K by Year-End to Narrow Gap With Rivals	https://www.trendforce.com/news/2026/09/04/news-micron-reportedly-to-add-60k-hbm-wafersm-reaching-100k-by-year-end-to-narrow-gap-with-samsung-sk-hynix/	raw/articles/2026-09-04_trendforce_micron-hbm-100k-wpm-12hi-hbm4-ramp.md
sk hynix 1c dram reportedly to overtake 1b as main process in 1q27 as it prepares for hbm4e	SK hynix 1c DRAM Reportedly to Overtake 1b as Main Process in 1Q27 as It Prepares for HBM4E	https://www.trendforce.com/news/2026/09/07/news-sk-hynix-1c-dram-reportedly-to-overtake-1b-as-main-process-in-1q27-as-it-prepares-for-hbm4e/	raw/articles/2026-09-07_trendforce_skhynix-1c-dram-hbm4e-overtake-1b-1q27.md
cxmt starts lpddr6 mass production at 12 800mbps open to global customers as apple ties draw attention	CXMT Starts LPDDR6 Mass Production at 12,800Mbps; Open to Global Customers as Apple Ties Draw Attention	https://www.trendforce.com/news/2026/09/08/news-cxmt-starts-lpddr6-mass-production-at-12800mbps-open-to-global-customers-as-apple-ties-draw-attention/	raw/articles/2026-09-08_trendforce_cxmt-lpddr6-mass-production-12800mbps-apple.md
news samsung reportedly eyes in house silicon photonics pic testing by end 2026 with tsmc qualified tools	[News] Samsung Reportedly Eyes In-House Silicon Photonics PIC Testing by End-2026 with TSMC-Qualified Tools	https://www.trendforce.com/news/2026/09/08/news-samsung-reportedly-targets-in-house-silicon-photonics-pic-testing-by-end-2026-using-tsmc-qualified-tools/	raw/articles/2026-09-08_trendforce_samsung-siliconphotonics-pic-testing-cpo.md
intel displays tech to build extreme multi chiplet packages 12 times the size of the largest ai processors beating tsmc s biggest floorplan the size of a cellphone armed with hbm5 14a compute tiles and 18a sram	Intel displays tech to build extreme multi-chiplet packages 12 times the size of the largest AI processors, beating TSMC's biggest — floorplan the size of a cellphone, armed with HBM5, 14A compute tiles and 18A SRAM	https://www.tomshardware.com/tech-industry/semiconductors/intel-displays-tech-to-build-extreme-multi-chiplet-packages	raw/articles/2026-09-09_tomshardware_intel-extreme-multichiplet-12x-reticle-hbm5-14a-18a.md
news the race to 2028 samsung sk hynix set high na euv timelines for dram as micron stays tight lipped	[News] The Race to 2028: Samsung, SK hynix Set High-NA EUV Timelines for DRAM as Micron Stays Tight-Lipped	https://www.trendforce.com/news/2026/09/09/news-the-race-to-2028-samsung-sk-hynix-set-high-na-euv-timelines-for-dram-as-micron-stays-tight-lipped/	raw/articles/2026-09-09_trendforce_samsung-skhynix-highna-euv-dram-2028.md
chinese ai chipmakers reportedly hike prices on hbm costs huawei 950dt up as much as 50	Chinese AI Chipmakers Reportedly Hike Prices on HBM Costs, Huawei 950DT Up as Much as 50%	https://www.trendforce.com/news/2026/09/10/news-chinese-ai-chipmakers-reportedly-hike-prices-on-hbm-costs-huawei-950dt-up-as-much-as-50/	raw/articles/2026-09-10_trendforce_chinese-ai-chipmakers-hbm-price-hike-huawei-950dt.md
tsmc august revenue tops nt 500b for first time sets record for fourth straight month	TSMC August Revenue Tops NT$500B for First Time, Sets Record for Fourth Straight Month	https://www.trendforce.com/news/2026/09/10/news-tsmc-august-revenue-tops-nt500b-for-first-time-sets-record-for-fourth-straight-month/	raw/articles/2026-09-10_trendforce_tsmc-august-revenue-nt514b-record-fourth-month.md
tsmc s taichung 1 4nm p1 p2 fabs could begin mass production in 2027 ahead of 2028 plan	TSMC's Taichung 1.4nm P1, P2 Fabs Could Begin Mass Production in 2027, Ahead of 2028 Plan	https://www.trendforce.com/news/2026/09/10/news-tsmcs-taichung-1-4nm-p1-p2-fabs-could-begin-mass-production-in-2027-ahead-of-2028-plan/	raw/articles/2026-09-10_trendforce_tsmc-taichung-14nm-p1-p2-2027-ahead-of-plan.md
chip industry week in review week 155	Chip Industry Week in Review (Week #155)	https://semiengineering.com/chip-industry-week-in-review-155/	raw/articles/2026-09-11_semieng_chip-week-155-amkor-12b-kepler-rdl-ayarlabs.md
samsung cxmt reportedly supply lpddr5x for chinese ai phone as domestic memory enters flagship supply chain	Samsung, CXMT Reportedly Supply LPDDR5X for Chinese AI Phone as Domestic Memory Enters Flagship Supply Chain	https://www.trendforce.com/news/2026/09/11/news-samsung-cxmt-reportedly-supply-lpddr5x-for-chinese-ai-phone-as-domestic-memory-enters-flagship-supply-chain/	raw/articles/2026-09-11_trendforce_cxmt-lpddr5x-samsung-chinese-ai-phone.md
huawei unveils 7 2tbps near packaged optics module challenging nvidia and broadcom s cpo push	Huawei Unveils 7.2Tbps Near-packaged Optics Module, Challenging NVIDIA and Broadcom's CPO Push	https://www.trendforce.com/news/2026/09/11/news-huawei-unveils-7-2tbps-near-packaged-optics-module-challenging-nvidia-and-broadcoms-cpo-push/	raw/articles/2026-09-11_trendforce_huawei-npo-7-2tbps-cpo-challenge.md
news samsung qualcomm 2nm deal may slip to 2027 foundry resists lower pricing as process stabilizes	[News] Samsung-Qualcomm 2nm Deal May Slip to 2027; Foundry Resists Lower Pricing as Process Stabilizes	https://www.trendforce.com/news/2026/09/11/news-samsung-qualcomm-2nm-deal-may-slip-to-2027-foundry-resists-lower-pricing-as-process-stabilizes/	raw/articles/2026-09-11_trendforce_samsung-qualcomm-2nm-delay-foundry-pricing-power.md
chip industry technical paper roundup sept 14	Chip Industry Technical Paper Roundup: Sept. 14	https://semiengineering.com/chip-industry-technical-paper-roundup-sept-14/	raw/articles/2026-09-14_semieng_paper-roundup-sept14-chipsmore-reach-underfill.md
tsmc reportedly targets 22 2nm 16 3nm capacity boost by mid 2027 cowos to double by 2028	TSMC Reportedly Targets 22% 2nm, 16%+ 3nm Capacity Boost by Mid-2027; CoWoS to Double by 2028	https://www.trendforce.com/news/2026/09/14/news-tsmc-reportedly-targets-22-2nm-16-3nm-capacity-boost-by-mid-2027-cowos-to-double-by-2028/	raw/articles/2026-09-14_trendforce_tsmc-2nm-3nm-capacity-cowos-double-2028.md
ectc 2026 opens in orlando record papers on ai chip packaging drive substrate technology forward	ECTC 2026 Opens in Orlando: Record Papers on AI Chip Packaging Drive Substrate Technology Forward	https://www.atlaspcb.com/news/news-ectc-2026-ai-packaging-record-papers-substrates/	raw/articles/2026-09-15_atlaspcb_ectc2026-450nm-hybrid-bonding-substrate-market.md
tsmc pushes copos exclusivity to lock in next gen packaging lead cowos capacity to hit 140 000 wafers month by end of 2026	TSMC Pushes CoPoS Exclusivity to Lock In Next-Gen Packaging Lead — CoWoS Capacity to Hit 140,000 Wafers/Month by End of 2026	https://www.atlaspcb.com/news/news-tsmc-copos-cowos-advanced-packaging-capacity-2026/	raw/articles/2026-09-15_atlaspcb_tsmc-copos-exclusivity-cowos-capacity-2027.md
glass substrate roadmaps examined absolics in final qualification and a first product that keeps slipping	Glass substrate roadmaps examined — Absolics in final qualification and a first product that keeps slipping	https://www.tomshardware.com/tech-industry/manufacturing/glass-substrate-roadmap-examined	raw/articles/2026-09-15_tomshardware_glass-substrate-roadmaps-absolics-glasem.md
why everyone is talking about hybrid bonding and who is in the race	Why Everyone Is Talking About Hybrid Bonding, and Who Is in the Race	https://insights.trendforce.com/p/advanced-packaging-hybrid-bonding	raw/articles/2026-09-15_trendforce_hybrid-bonding-race-soic-foveros-pitch.md
ase launches 310mm panel level packaging line for ai and chiplet applications	ASE Launches 310mm Panel-Level Packaging Line for AI and Chiplet Applications	https://anysilicon.com/news/ase-launches-310mm-panel-level-packaging-line-for-ai-and-chiplet-applications/	raw/articles/2026-09-16_anysilicon_ase-310mm-panel-focos-bridge.md
imec and ev group demonstrate wafer to wafer hybrid bonding with 200nm interconnect pitch and record high overlay accuracy	Imec and EV Group demonstrate wafer-to-wafer hybrid bonding with 200nm interconnect pitch and record high overlay accuracy	https://www.imec-int.com/en/press/imec-and-ev-group-demonstrate-wafer-wafer-hybrid-bonding-200nm-interconnect-pitch-and-record	raw/articles/2026-09-16_imec_w2w-hybrid-bonding-200nm-pitch-40nm-overlay.md
how intel foundry packaging technologies redefine ai and hpc scalability limits at ectc 2026	How Intel Foundry Packaging Technologies Redefine AI and HPC Scalability Limits at ECTC 2026	https://community.intel.com/t5/Blogs/Intel-Foundry/Systems-Foundry-for-the-AI-Era/How-Intel-Foundry-Packaging-Technologies-Redefine-AI-and-HPC/post/1749493	raw/articles/2026-09-16_intel_ectc2026-emib-t-cpo-glass.md
die to wafer hybrid bonding at 1 m pitch removing bottleneck for ai hardware	Die-to-Wafer Hybrid Bonding At 1 μm Pitch, Removing Bottleneck for AI Hardware	https://irtnanoelec.fr/en/actualite/die-to-wafer-hybrid-bonding-at-1-%CE%BCm-pitch-removing-bottleneck-for-ai-hardware/	raw/articles/2026-09-16_irtnanoelec_d2w-hybrid-bonding-1um-pitch.md
silicon box ships 500m units at high yield expands production capacity for panel level packaging	Silicon Box Ships 500M Units at High Yield, Expands Production Capacity for Panel-Level Packaging	https://lifestyle.middletownlifemagazine.com/story/625093/silicon-box-ships-500m-units-at-high-yield-expands-production-capacity-for-panel-level-packaging/	raw/articles/2026-09-16_przen_silicon-box-500m-units-panel-scale.md
inspection and metrology catching up for high density fan out panel packaging	Inspection And Metrology Catching Up For High-Density Fan-Out Panel Packaging	https://semiengineering.com/inspection-and-metrology-catching-up-for-high-density-fan-out-panel-packaging/	raw/articles/2026-09-16_semieng_panel-inspection-metrology-hdfo.md
tackling key hbm and advanced packaging bottlenecks for the ai era	Tackling Key HBM and Advanced Packaging Bottlenecks for the AI Era	https://www.appliedmaterials.com/us/en/newsroom/blogs/tackling-key-hbm-and-advanced-packaging-bottlenecks-for-ai-era.html	raw/articles/2026-09-17_appliedmaterials_hbm-packaging-bottleneck-toolset.md
tsmc to establish advanced packaging hub in kaohsiung industrial park	TSMC to establish advanced packaging hub in Kaohsiung industrial park	https://focustaiwan.tw/business/202609020006	raw/articles/2026-09-17_focustaiwan_tsmc-kaohsiung-baipu-packaging-hub.md
how advanced packaging is reshaping inspection	How Advanced Packaging Is Reshaping Inspection	https://semiengineering.com/how-advanced-packaging-is-reshaping-inspection/	raw/articles/2026-09-17_semieng_advanced-packaging-reshaping-inspection.md
screening for known good interposers	Screening For Known Good Interposers	https://semiengineering.com/screening-for-known-good-interposers/	raw/articles/2026-09-17_semieng_known-good-interposer-screening.md
advanced packaging drives test and metrology innovations	Advanced Packaging Drives Test And Metrology Innovations	https://semiengineering.com/advanced-packaging-drives-test-and-metrology-innovations/	raw/articles/2026-09-17_semieng_packaging-drives-test-metrology-innovation.md
co packaged optics cpo foundry roadmaps breaking down tsmc intel samsung and globalfoundries approach to next generation scale up connectivity	Co-Packaged Optics (CPO) foundry roadmaps — breaking down TSMC, Intel, Samsung, and GlobalFoundries' approach to next-generation scale-up connectivity	https://www.tomshardware.com/tech-industry/artificial-intelligence/co-packaged-optics-cpo-foundry-roadmaps-breaking-down-tsmc-intel-samsung-and-globalfoundries-approach-to-next-generation-scale-up-connectivity	raw/articles/2026-09-17_tomshardware_cpo-foundry-roadmaps-four-way.md
sk hynix 16 layer hbm4 where micron samsung stand	SK Hynix 16-Layer HBM4: Where Micron, Samsung Stand	https://www.benzinga.com/news/26/09/61800956/sk-hynix-16-layer-hbm4-nvidia-rubin-micron-samsung	raw/articles/2026-09-18_benzinga_skhynix-16layer-hbm4-48gb-mass-production.md
applied materials besi push die to wafer hybrid bonding toward high volume manufacturing	Applied Materials, BESI Push Die-to-Wafer Hybrid Bonding Toward High-Volume Manufacturing	https://www.eetimes.com/applied-materials-besi-push-die-to-wafer-hybrid-bonding-toward-high-volume-manufacturing/	raw/articles/2026-09-18_eetimes_amat-besi-d2w-hybrid-bonding-hvm.md
cooling is critical for copackaged optics	Cooling is critical for copackaged optics	https://www.laserfocusworld.com/optics/article/55369207/phononic-cooling-is-critical-for-copackaged-optics	raw/articles/2026-09-18_laserfocusworld_cpo-thermoelectric-cooling-phononic.md
micron doubling hbm capacity as samsung sk hynix scale up	Micron doubling HBM capacity as Samsung, SK Hynix scale up	https://www.sammyfans.com/2026/09/12/micron-doubling-hbm-capacity-as-samsung-sk-hynix-scale-up/	raw/articles/2026-09-18_sammyfans_micron-hbm-capacity-doubling-60k-wspm.md
chiplet standards aim for plug n play	Chiplet Standards Aim For Plug-n-Play	https://semiengineering.com/chiplet-standards-aim-for-plug-n-play/	raw/articles/2026-09-18_semieng_chiplet-standards-plug-n-play.md
five key trends of co packaged optics cpo in 2026	Five Key Trends of Co-Packaged Optics (CPO) in 2026	https://blogs.sw.siemens.com/semiconductor-packaging/2026/02/05/five-key-trends-of-co-packaged-optics-cpo-in-2026/	raw/articles/2026-09-18_siemens_cpo-five-key-trends-2026.md
sk hynix begins hbm4 16 hi qualification bets on hybrid bonding for 20 hi and beyond	SK Hynix Begins HBM4 16-Hi Qualification, Bets on Hybrid Bonding for 20-Hi and Beyond	https://finance.biggo.com/news/757029bb-1b70-41cd-bf5f-96d6514871ee	raw/articles/2026-09-19_biggo_skhynix-hbm4-16hi-qual-hybrid-bonding-20hi.md
summary of ectc 2025 special session on hybrid bonding	Summary of ECTC 2025 Special Session on Hybrid Bonding	https://eps.ieee.org/wp-content/uploads/2026/03/Emerging-Technologies_-TC-Article_Hybrid-Bonding_031126_for_EPS_newsletter_FINAL.pdf	raw/articles/2026-09-19_ieee-eps_ectc2025-hybrid-bonding-special-session.md
cpo is shipping but foundries are taking four different routes	CPO Is Shipping, but Foundries Are Taking Four Different Routes	https://mlq.ai/news/cpo-is-shipping-but-foundries-are-taking-four-different-routes/	raw/articles/2026-09-19_mlq_cpo-four-foundry-routes.md
fine pitch hybrid bonding targets 6 m for volume as roadmaps push toward 1 m the deposition cmp and surface prep challenges ahead	Fine-Pitch Hybrid Bonding Targets 6 µm for Volume as Roadmaps Push Toward 1 µm — The Deposition, CMP, and Surface-Prep Challenges Ahead	https://ninescrolls.com/news/fine-pitch-hybrid-bonding-targets-6-m-for-volume-as-roadmaps-push-toward-1-m	raw/articles/2026-09-19_ninescrolls_fine-pitch-hb-cmp-surface-prep-6um-1um.md
hybrid bonding in 2026 tsmc ships 6 m while its newest disclosed customer stacks at 9 m	Hybrid Bonding in 2026: TSMC Ships 6 µm While Its Newest Disclosed Customer Stacks at 9 µm	https://ninescrolls.com/news/hybrid-bonding-in-2026-tsmc-ships-6-m-while-its-newest-disclosed-customer/	raw/articles/2026-09-19_ninescrolls_hybrid-bonding-2026-tsmc-6um-intel-9um.md
metrology under pressure detecting defects in fine pitch hybrid bonding	Metrology Under Pressure: Detecting Defects in Fine-Pitch Hybrid Bonding	https://semiengineering.com/metrology-under-pressure-detecting-defects-in-fine-pitch-hybrid-bonding/	raw/articles/2026-09-19_semieng_metrology-fine-pitch-hybrid-bonding-defects.md
tsmc s copos technology sparks revolution innolux partners with ibiden for glass core substrates while auo pivots to cpo	TSMC's CoPoS Technology Sparks Revolution: Innolux Partners with Ibiden for Glass Core Substrates, While AUO Pivots to CPO	https://finance.biggo.com/news/df3d41ae-119c-4b7b-a034-08c53a2fb94d	raw/articles/2026-09-20_biggo_innolux-ibiden-glass-core-auo-ennostar-cpo.md
application note an 5001 surface metrology for hybrid bonding in advanced semiconductor packaging	Application Note AN-5001: Surface Metrology for Hybrid Bonding in Advanced Semiconductor Packaging	https://www.bruker.com/en/products-and-solutions/semiconductor-solutions/automated-afm-metrology/resource-library/an-5001-surface-metrology-for-hybrid-bonding-in-advanced-semiconductor-packaging.html	raw/articles/2026-09-20_bruker_afm-surface-metrology-hybrid-bonding-rq-0.1-0.2nm.md
hybrid bonding fully dissected	Hybrid Bonding, Fully Dissected	https://www.damnang.com/p/hybrid-bonding-fully-dissected	raw/articles/2026-09-20_damnang_hybrid-bonding-fully-dissected-cmp-gating-factor.md
glass core substrates interposers 2026 ai packaging guide	Glass Core Substrates & Interposers: 2026 AI Packaging Guide	https://exponentialindustry.com/blog/2026-08-13-glass-core-substrates-ai-chip-packaging/	raw/articles/2026-09-20_exponentialindustry_glass-core-substrate-panel-yield-gap.md
is applied materials betting on hybrid bonding or hedging it	Is Applied Materials Betting on Hybrid Bonding, or Hedging It?	https://hyperframeresearch.com/2026/06/28/is-applied-materials-betting-on-hybrid-bonding-or-hedging-it/	raw/articles/2026-09-20_hyperframe_applied-materials-hybrid-bonding-hedge.md
hbm hybrid bonding the companies that dominate cmp will be the winners a complete overview of hybrid bonding	HBM Hybrid Bonding: The Companies That Dominate CMP Will Be the Winners - A Complete Overview of Hybrid Bonding	https://www.semiconsam.com/p/hbm-hybrid-bonding-the-companies	raw/articles/2026-09-20_semiconsam_hbm-hybrid-bonding-cmp-amat-monopoly.md
wfe cmp equipment applied materials reflexion ebara f rex slurry pads	WFE CMP Equipment: Applied Materials Reflexion, Ebara F-REX; Slurry, Pads	https://semiconductorx.com/wfe-cmp.php	raw/articles/2026-09-21_semiconductorx_cmp-equipment-share-lam-sabre-correction.md
hybrid bonding applied materials official product market page	Hybrid Bonding — Applied Materials (official product/market page)	https://www.appliedmaterials.com/us/en/semiconductor/markets-and-inflections/heterogeneous-integration/hybrid-bonding.html	raw/articles/2026-09-22_appliedmaterials_hybrid-bonding-opta-catalyst-cmp-primary.md
thermomechanical reliability of through glass vias and cvd liner solutions	Thermomechanical Reliability of Through Glass Vias and CVD Liner Solutions	10.4071/001c.167752	raw/papers/2026-03-05_imapspdf_amat-tgv-liner-FULLTEXT-60pct-stress-2x-adhesion.md
reliability evaluation for realizing panel level packaging for ai data centers and vehicles	Reliability Evaluation for Realizing Panel-Level Packaging for AI/Data Centers and Vehicles	10.4071/001c.167027	raw/papers/2026-03-05_imapspdf_aoi-electronics-panel-level-reliability-ev-inverter.md
scalable density advancement in embedded bridge interposers through adaptive patterning and adaptive pad stacks	Scalable Density Advancement in Embedded Bridge Interposers through Adaptive Patterning and Adaptive Pad Stacks	10.4071/001c.167502	raw/papers/2026-03-05_imapspdf_ase-deca-adaptive-patterning-bridge-placement-tolerance.md
glass core substrates for high density chiplet integration	Glass Core Substrates for High-Density Chiplet Integration	10.4071/001c.167746	raw/papers/2026-03-05_imapspdf_fraunhofer-izm-glass-core-tgv-rdl-four-year-roadmap.md
cost analysis of panel level packaging for hpc and ai applications	Cost Analysis of Panel-level Packaging for HPC and AI Applications	10.4071/001c.167018	raw/papers/2026-03-05_imapspdf_lujan-plp-cost-FULLTEXT-half-point-yield-erases-benefit.md
advances and challenges in copper copper bonding for 3d packaging interconnects	Advances and challenges in Copper–Copper bonding for 3D packaging interconnects	10.1016/j.jsamd.2026.101155	raw/papers/2026-03-27_sciencedirect_cu-cu-bonding-3d-packaging-review-quantitative.md
finite element analysis of warpage and debonding behavior in rdl first and molding first fan out panel level packaging	Finite element analysis of warpage and debonding behavior in RDL-first and molding-first fan-out panel-level packaging	10.1038/s41598-026-47275-2	raw/papers/2026-06-15_openalex_foplp-warpage-rdl-first-molding-first-fea.md
tiny chiplets enabled by packaging scaling opportunities in esd protection and signal integrity	Tiny Chiplets Enabled by Packaging Scaling: Opportunities in ESD Protection and Signal Integrity	https://arxiv.org/abs/2511.10760	raw/papers/2026-06-21_arxiv_tiny-chiplets-esd-protection-signal-integrity.md
cost analysis of panel level packaging for hpc and ai applications	Cost Analysis of Panel-level Packaging for HPC and AI Applications	10.4071/001c.167018	raw/papers/2026-08-12_openalex_lujan-plp-cost-analysis-310mm-advanced-fanout.md
thermo mechanical reliability of through glass vias modelling material design and process co optimization	Thermo Mechanical Reliability of Through Glass Vias: Modelling, Material Design and Process Co-optimization	10.4071/001c.167752	raw/papers/2026-08-19_openalex_amat-tgv-thermomechanical-liner-reliability.md
generative design optimizes liquid cooling channels for 2 5d and 3d packages um dearborn	Generative Design Optimizes Liquid-Cooling Channels For 2.5D And 3D Packages (UM-Dearborn)	https://semiengineering.com/generative-design-optimizes-liquid-cooling-channels-for-2-5d-and-3d-packages-um-dearborn/	raw/papers/2026-08-28_semieng_arxiv_um-dearborn-generative-design-liquid-cooling-2-5d-3d.md
hardware managed heterogeneous high bandwidth memory and flash in llm inference systems university of oxford	Hardware-Managed Heterogeneous High-Bandwidth Memory and Flash in LLM Inference Systems (University of Oxford)	https://semiengineering.com/hybrid-hbm-hbf-architecture-in-llm-inference-university-of-oxford/	raw/papers/2026-08-30_semieng_oxford-hybrid-hbm-hbf-llm-inference-hma.md
flint workload driven hbf substrate for capacity scalable llm inference huawei eth zurich hust	FLINT: Workload-Driven HBF Substrate For Capacity-Scalable LLM Inference (Huawei, ETH Zurich, HUST)	https://semiengineering.com/workload-driven-hbf-substrate-for-capacity-scalable-llm-inference-huawei-eth-zurich-hust/	raw/papers/2026-08-31_semieng_flint-hbf-substrate-llm-inference-huawei-eth-hust.md
in situ co integration of ru based buried power rails and ntsvs for advanced backside power delivery	In-situ Co-Integration of Ru-based Buried Power Rails and nTSVs for Advanced Backside Power Delivery	10.1016/j.chip.2026.100222	raw/papers/2026-09-01_openalex_ru-buried-power-rail-ntsv-cointegration.md
chip industry technical paper roundup sept 8	Chip Industry Technical Paper Roundup: Sept. 8	https://semiengineering.com/chip-industry-technical-paper-roundup-sept-8-2/	raw/papers/2026-09-08_semieng_chip-paper-roundup-sept8-hbf-m3d-sram-sipho.md
a mode aware hybrid machine learning framework for full field warpage prediction of fan out panel level packaging after debonding	A Mode-Aware Hybrid Machine-Learning Framework for Full-Field Warpage Prediction of Fan-Out Panel-Level Packaging After Debonding	10.3390/ma19163500	raw/papers/2026-09-14_openalex_foplp-warpage-ml-mode-aware-prediction.md
thermal management and reliability engineering of advanced hbm packages materials interfaces and integrated design strategies	Thermal Management and Reliability Engineering of Advanced HBM Packages: Materials, Interfaces, and Integrated Design Strategies	10.3390/mi17091065	raw/papers/2026-09-14_openalex_hbm-thermal-management-reliability-advanced-packages.md
self activated direct bonding with a highly polar atomic layer deposited film for 3d integration	Self-Activated Direct Bonding with a Highly Polar Atomic-Layer-Deposited Film for 3D Integration	10.1021/acsami.6c08143	raw/papers/2026-09-14_openalex_self-activated-direct-bonding-ald-al2o3-3d.md
silicon photonics for co packaged optics a review of core pic components and industry strategies	Silicon Photonics for Co-Packaged Optics: A Review of Core PIC Components and Industry Strategies	10.1002/admt.71266	raw/papers/2026-09-14_openalex_siph-cpo-pic-components-industry-review.md
design and optimization of strip level fan out packages with fine pitch redistribution layers	Design and optimization of strip-level fan-out packages with fine-pitch redistribution layers	10.1016/j.mssp.2026.111160	raw/papers/2026-09-14_openalex_strip-level-fanout-5um-rdl-warpage-rsm.md
through glass via enabled 3d fan out wafer level packaging for high bandwidth co packaged optical engines	Through-glass-via-enabled 3D fan-out wafer-level packaging for high-bandwidth co-packaged optical engines	10.1117/1.apn.5.3.036020	raw/papers/2026-09-14_openalex_tgv-3d-fowlp-copackaged-optical-engine.md
numerical investigation of electro thermal coupling in tsv embedded microchannel cooling with variable cross section cylindrical fin structures	Numerical investigation of electro-thermal coupling in TSV-embedded microchannel cooling with variable cross-section cylindrical fin structures	10.1016/j.icheatmasstransfer.2026.112486	raw/papers/2026-09-14_openalex_tsv-microchannel-cooling-convex-pinfin.md
glass packaging for chiplets heterogeneous integration	Glass Packaging for Chiplets Heterogeneous Integration	10.4071/001c.169986	raw/papers/2026-09-15_imapspdf_lau-glass-packaging-FULLTEXT-panel-economics.md
advanced electronic packaging technologies a comparative review of architectures applications reliability	Advanced Electronic Packaging Technologies: A Comparative Review of Architectures, Applications, Reliability	10.3390/mi17091039	raw/papers/2026-09-15_openalex_advanced-packaging-architectures-comparative-review.md
diecare diekill correct ecc for hbm reliability without additional dies	DieCARE: Diekill-Correct ECC for HBM Reliability Without Additional Dies	10.1109/tc.2026.3703497	raw/papers/2026-09-15_openalex_diecare-diekill-correct-ecc-hbm.md
study on delamination of typical heterogeneous interfaces in redistribution layers in fan out wafer level packaging	Study on delamination of typical heterogeneous interfaces in redistribution layers in fan-out wafer-level packaging	10.1063/5.0336912	raw/papers/2026-09-15_openalex_fowlp-rdl-interface-delamination-dcb.md
closed form reliability and bandwidth evaluation for hbm architectures via binary die k out of n aggregation	Closed-Form Reliability and Bandwidth Evaluation for HBM Architectures via Binary-Die k-out-of-N Aggregation	10.3390/electronics15173800	raw/papers/2026-09-15_openalex_hbm-reliability-bandwidth-k-out-of-n.md
electro mechanical response of tsv rdl interconnects under electron irradiation	Electro-mechanical response of TSV-RDL interconnects under electron irradiation	10.1108/mi-11-2025-0233	raw/papers/2026-09-15_openalex_tsv-rdl-electron-irradiation-geant4-comsol.md
reduction behavior and mechanism of copper oxide in ar h2 pulsed plasma	Reduction behavior and mechanism of copper oxide in Ar/H2 pulsed plasma	10.1038/s41598-026-64670-x	raw/papers/2026-09-16_openalex_copper-oxide-reduction-ar-h2-pulsed-plasma.md
interconnect diameter effects on the thermo mechanical reliability of sandwich structured cu cu bonded stacked dies	Interconnect diameter effects on the thermo-mechanical reliability of sandwich-structured Cu–Cu bonded stacked dies	10.1177/10996362261490182	raw/papers/2026-09-16_openalex_cu-cu-interconnect-diameter-nonmonotonic-reliability.md
power integrity analysis and evaluation of a dual interposer hbm structure	Power Integrity Analysis and Evaluation of a Dual-Interposer HBM Structure	10.3390/electronics15163750	raw/papers/2026-09-16_openalex_dual-interposer-hbm-power-integrity.md
low temperature fast copper to copper bonding enabled by microwave induced interfacial field amplification	Low Temperature, Fast Copper–to–Copper Bonding Enabled by Microwave-Induced Interfacial Field Amplification	10.1021/acsaelm.6c01533	raw/papers/2026-09-16_openalex_microwave-anneal-cu-cu-bonding-150c-3min.md
understanding sidewall passivation composition of single step non bosch processes for deep si etch using alternative gas mixtures	Understanding sidewall passivation composition of single-step non-Bosch processes for deep Si etch using alternative gas mixtures	10.1116/6.0005520	raw/papers/2026-09-16_openalex_non-bosch-deep-si-etch-sidewall-passivation.md
biaxial bending strength of tgv glass substrates in ring on ring tests stress analysis and experimental investigation	Biaxial bending strength of TGV glass substrates in ring-on-ring tests: Stress analysis and experimental investigation	10.1016/j.mssp.2026.111165	raw/papers/2026-09-16_openalex_tgv-glass-biaxial-bending-ring-on-ring.md
challenges and strategic drivers in 3d ic failure analysis closing the critical gaps using designs for analysis	Challenges and Strategic Drivers in 3D IC Failure Analysis: Closing the Critical Gaps using Designs for Analysis	10.1007/s11668-026-02506-6	raw/papers/2026-09-17_openalex_3dic-failure-analysis-design-for-analysis.md
a smart sensor augmented probe card for wafer level photonic testing of co packaged optics devices	A Smart, Sensor-Augmented Probe Card for Wafer-Level Photonic Testing of Co-Packaged Optics Devices	10.3390/chips5030021	raw/papers/2026-09-17_openalex_cpo-wafer-level-photonic-probe-card.md
